Tipo,Nivel,Modalidade,Provincia,Localidade,Centro_ou_sede,Enderezo_para_Google,Universidade,Campus,Familia_ou_rama,Codigo_estudo,Nome_do_estudo,Prazas,Fonte
FP básica,FP básica,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Administración e xestión,D1ADG001100,Servizos administrativos (quenda de tarde),18,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao medio,FP grao medio,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Electricidade e electrónica,E2ELE005100,Instalación e mantemento de sistemas conectados a internet (IoT),20,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao medio,FP grao medio,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Electricidade e electrónica,D2ELE000200,Instalacións de telecomunicacións,22,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao medio,FP grao medio,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Administración e xestión,D2ADG000100,Xestión administrativa,60,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao superior,FP grao superior,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Administración e xestión,D3ADG000100,Administración e finanzas,30,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao superior,FP grao superior,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Administración e xestión,D3ADG000200,Asistencia á dirección,30,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao superior,FP grao superior,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Electricidade e electrónica,E3ELE005100,Ciberseguridade en contornos das tecnoloxías de operación,20,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao superior,FP grao superior,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Sanidade,D3SAN000400,Imaxe para o diagnóstico e medicina nuclear,30,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao superior,FP grao superior,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Electricidade e electrónica,D3ELE000400,Mantemento electrónico,22,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao superior,FP grao superior,Oferta ordinaria,Pontevedra,Vigo,IES Ricardo Mella,"IES Ricardo Mella, Vigo, Pontevedra, Galicia, España",,,Electricidade e electrónica,D3ELE000200,Sistemas de telecomunicacións e informáticos,22,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao medio,FP grao medio,Oferta ordinaria,Pontevedra,Vigo,INSTITUTO Marítimo Pesqueiro do Atlántico,"INSTITUTO Marítimo Pesqueiro do Atlántico, Vigo, Pontevedra, Galicia, España",,,Marítimo-pesqueira,D2MAP000400,Mantemento e control de maquinaria de buques e embarcacións,22,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao medio,FP grao medio,Oferta ordinaria,Pontevedra,Vigo,INSTITUTO Marítimo Pesqueiro do Atlántico,"INSTITUTO Marítimo Pesqueiro do Atlántico, Vigo, Pontevedra, Galicia, España",,,Marítimo-pesqueira,D2MAP000300,Navegación e pesca de litoral,22,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
FP grao superior,FP grao superior,Oferta ordinaria,Pontevedra,Vigo,INSTITUTO Marítimo Pesqueiro do Atlántico,"INSTITUTO Marítimo Pesqueiro do Atlántico, Vigo, Pontevedra, Galicia, España",,,Marítimo-pesqueira,D3MAP000300,Organización do mantemento de maquinaria de buques e embarcacións,44,i_portal_oferta_clasificada_por_prov_concello_ordinario_17-06-2025.pdf
